t,x,error
54473.3010069,0.469896353765,0.0225204131487
54475.2950926,0.458562186406,0.0237937801386
54475.2959954,0.467779510135,0.0140931594783
54479.2836343,0.460384005620,0.0198097042617
54479.2845486,0.462996864973,0.0128131176038
54485.2677546,0.480464604586,0.0117986187458
54485.2686574,0.469291894602,0.0189580104517
54487.2624074,0.473067610661,0.0117208422961
54487.2633102,0.457469144516,0.0302184895882
54495.2400810,0.475588920775,0.0506271135788
54495.2409838,0.459227127768,0.0521552588204
54497.2350231,0.491271302313,0.0106991149682
54497.2359259,0.481589963875,0.0266893377244
54503.2181597,0.497259920278,0.0164137142996
54503.2190625,0.497138997623,0.0115392225136
54505.2133796,0.487189243160,0.0114014986134
54505.2142940,0.494144505729,0.0168802226229
54507.2077894,0.484507980088,0.0235378185436
54507.2086921,0.488867307598,0.0521289632712
54545.1037269,0.467653915997,0.0324725461093
54545.1046296,0.473172129377,0.0100561556291
54547.0989352,0.483585816534,0.0455692657355
54549.0927662,0.493375645004,0.0112611071808
54549.0936806,0.494038016271,0.0291419027535
54553.0820370,0.475677653569,0.0115004769922
54553.0829398,0.479014377798,0.0183848918986
54557.0707523,0.460378840183,0.0101335297291
54557.0716551,0.469601705949,0.0103682122621
54584.9952083,0.375416862764,0.0694518589747
54584.9962037,0.458829907385,0.0507180011737
54600.9507755,0.483986474433,0.0721300942908
54600.9517014,0.492453414812,0.0420640952395
54602.9453125,0.473247990961,0.0106406617777
54602.9462269,0.462083672244,0.0212814003921
54604.9396296,0.485720739868,0.0145426673456
54604.9405787,0.470534480861,0.0511042515702
54617.9043750,0.492010281589,0.0209282202920
54617.9053009,0.497380118136,0.0222536114407
54619.8986806,0.468135419875,0.0191973924662
54619.8996065,0.485581596611,0.0286704465807
54622.8908333,0.468138079871,0.0212219546351
54622.8917593,0.455175564453,0.0145880473838
54626.8798032,0.443255504452,0.0422215155968
54626.8807176,0.458355436451,0.0141882802776
54628.8746296,0.469115827887,0.0144940773848
54628.8755324,0.456195169010,0.0101489115839
54632.8639352,0.464006429115,0.0360397440673
54632.8648611,0.450818442104,0.0252410624423
54665.7736343,0.459107011801,0.0398241079889
54665.7745602,0.457297970418,0.0106890586580
54692.7068634,0.434714605726,0.0098892122380
54692.7077894,0.442662419603,0.0136196896173
54693.7113194,0.439038701324,0.0447301765862
54694.7015278,0.431878163969,0.0318721424321
54694.7024653,0.446294678817,0.0333154497641
54695.7048611,0.460044347347,0.0147312298722
54696.6961921,0.436014540497,0.0313365630030
54696.6971181,0.441553727112,0.0567914307837
54697.6995833,0.428764212167,0.0117618264968
54698.6899421,0.430395550693,0.0267979895545
54698.6908681,0.429636075071,0.0096284754038
54699.6932639,0.445604761346,0.0433141715503
54700.6845023,0.425239828192,0.0134488439702
54701.6875694,0.436838779635,0.0482795297401
54702.6787616,0.440351761171,0.0272446909926
54702.6796875,0.426899697753,0.0334759587848
54703.6823727,0.433296462826,0.0561112525408
54704.6732407,0.426504457792,0.0236683896033
54704.6741667,0.426148582818,0.0090595328490
54705.6772222,0.421847169310,0.0092003367746
54707.6715162,0.438231283862,0.0101016070827
54708.6624074,0.428873838570,0.0158080412161
54708.6633333,0.437062848350,0.0201377694555
54712.6519444,0.421447624307,0.0098629329248
54763.5141551,0.465257090997,0.0119639130467
54763.5150810,0.453522633031,0.0121976938060
54767.5031944,0.448872050248,0.0107454107110
54767.5041204,0.438225426349,0.0109587777357
54769.4990394,0.457085316905,0.0102947465387
54769.4999653,0.459510951646,0.0126704049492
54773.4901736,0.439658757471,0.0100074379008
54773.4910880,0.439727067765,0.0266109488966
54777.4792940,0.457527640601,0.0097735557314
54777.4802199,0.454429730545,0.0107849205795
54780.4684606,0.464648889996,0.0161926228285
54780.4693750,0.467608381802,0.0096076113791
54786.4523495,0.469767660318,0.0263446125582
54786.4532755,0.466898749062,0.0102940479882
54790.4412269,0.461278779966,0.0160661871754
54790.4421528,0.469685081179,0.0161277209212
54792.4354977,0.465512741660,0.0117797953752
54792.4364120,0.465909021090,0.0112547090288
54794.4300463,0.460299899064,0.0165763360595
54794.4309606,0.452386139915,0.0121062302838
54806.3973148,0.465200444253,0.0156678844221
54806.3982292,0.467143494116,0.0134459559812
54808.3923611,0.450010472535,0.0496595489168
54808.3932755,0.474845902724,0.0185830274789
54812.3815394,0.482736556135,0.0132701772107
54812.3824653,0.474322563162,0.0136185366728
54814.3761111,0.472230033259,0.0099047295163
54814.3770370,0.475923135088,0.0099560456130
54818.3652546,0.462878584902,0.0324545776106
54824.3487963,0.458864294224,0.0122990196470
54824.3497106,0.456231924403,0.0259978315002
54848.2827894,0.462781064173,0.0104886152507
54848.2837037,0.461206390075,0.0189672153282
54852.2735648,0.452989006998,0.0147469585397
54852.2744907,0.456448755626,0.0220927881413
54854.2504514,0.373647962382,0.0594806919952
54856.2640741,0.441268502844,0.0132119263795
54856.2650000,0.442578732607,0.0116829006963
54859.2777546,0.429810712161,0.0114206716291
54860.2532176,0.401459512575,0.0097668258620
54860.2541435,0.399163140881,0.0097406071995
54861.2724306,0.440586124523,0.0116203999588
54862.2468981,0.440041526687,0.0100219070956
54862.2478241,0.442632620348,0.0185723928975
54863.2667014,0.435142898942,0.0251341712697
54864.2422106,0.436167393209,0.0097371739612
54864.2431366,0.433947843532,0.0231207715110
54865.2613657,0.444213786950,0.0155396172222
54866.2367593,0.443441735389,0.0137148599924
54866.2376852,0.443487325124,0.0117229162545
54867.2556944,0.434512012589,0.0096653721815
54868.2304051,0.438839775468,0.0162806652899
54868.2313194,0.451658862133,0.0160895587141
54873.2393866,0.439943473467,0.0158204531954
54874.2139931,0.431290746812,0.0205961265364
54874.2149074,0.428463263368,0.0144404174090
54875.2344560,0.434657762074,0.0100053418478
54876.2093171,0.435465434823,0.0244613112416
54876.2102431,0.433863283482,0.0125676221076
54877.2290625,0.428067474447,0.0107741245244
54879.2228356,0.423666709409,0.0134418128860
54880.1988426,0.430588159414,0.0201800214645
54880.1997685,0.430140679270,0.0093146114835
54881.2207060,0.414329862291,0.0167865560562
54882.1993403,0.426558905535,0.0097893232979
54882.2002662,0.407983684969,0.0237686616294
54883.2153472,0.424213999144,0.0118000964074
54884.1938194,0.438754126673,0.0658811949832
54884.1947454,0.426997587699,0.0097604791667
54885.2091088,0.419619932045,0.0088067686928
54886.1877662,0.425751578898,0.0279064307587
54886.1886921,0.413956980196,0.0123076917922
54887.2037037,0.424830593838,0.0105256437337
54888.1828472,0.416644748653,0.0143108635991
54888.1837731,0.411433847646,0.0162954372155
54889.1981366,0.425394835131,0.0131098183356
54890.1775347,0.427171464784,0.0174955552243
54890.1784606,0.411503893736,0.0114412827822
54891.1926736,0.431334390353,0.0300592650419
54893.1878935,0.420437763154,0.0205967722189
54894.1661458,0.426668440687,0.0108933519692
54894.1670718,0.420148434308,0.0166825325814
54895.1819792,0.420370270558,0.0120356015111
54896.1606366,0.427764852539,0.0117421019139
54896.1615625,0.407449551590,0.0086264933897
54897.1771759,0.375665495317,0.0109844922128
54898.1555903,0.415891853929,0.0110999054604
54898.1565162,0.417056930538,0.0150369878101
54899.1709144,0.427195116392,0.0110849691801
54901.1656829,0.427511687303,0.0119150121296
54902.1457755,0.426822784391,0.0136255827523
54902.1467014,0.428161753932,0.0087994107559
54904.1400116,0.424081830282,0.0244930192772
54904.1409375,0.423111330100,0.0095430941151
54905.1567014,0.424387573974,0.0162042986965
54906.1343171,0.424159151929,0.0170526217494
54906.1352431,0.425704422751,0.0094584124307
54909.1498843,0.422001344671,0.0093824337315
54909.1507870,0.431104471093,0.0071081018559
54915.1282176,0.378520479197,0.0315148672619
54915.1291435,0.364510700391,0.0155350558742
54918.1136111,0.422744170128,0.0152768227023
54918.1145833,0.407907411132,0.0154658942783
54922.0949421,0.424466833229,0.0168636699229
54922.0958796,0.421916105731,0.0153802096465
54928.1050810,0.425658295169,0.0103442847569
54928.1060069,0.414996670305,0.0127386746448
54931.1042361,0.423916164865,0.0207359392046
54931.1051620,0.422300101405,0.0080168425320
54934.0634722,0.430627755952,0.0243801591628
54934.0668866,0.423251182532,0.0137740295016
54943.0489352,0.442108056014,0.0240813465824
54943.0523727,0.432159430879,0.0186264878230
54961.9749653,0.453145076239,0.0074746571809
54961.9758912,0.450499172008,0.0298514791034
54964.9668287,0.448893818753,0.0091945448373
54964.9677546,0.451933296101,0.0150872792558
54967.9595255,0.445644244063,0.0166568593973
54989.8984954,0.455588205739,0.0259120514781
54989.8994213,0.450196479804,0.0089838059019
55007.8494792,0.495560898721,0.0087522806650
55007.8504167,0.472461245348,0.0290281306563
55010.8412616,0.478965780205,0.0269015667012
55010.8421991,0.476968470032,0.0133587401487
55026.7975000,0.488640332969,0.0313663696039
55026.7984375,0.484659761202,0.0127170861159
55029.7893981,0.473298628320,0.0083111222594
55029.7903241,0.484029827910,0.0339583447474
55032.7811458,0.482960937225,0.1134458357990
55035.7729745,0.476531906133,0.0532876346895
55035.7739005,0.474043593751,0.0512978233397
55038.7649074,0.527833605685,0.0213467031312
55038.7658449,0.475976419980,0.0696106375651
55044.7618287,0.443362222569,0.0267886991095
55047.7432639,0.462574715212,0.0171508925508
55050.7349537,0.472652954324,0.0125344039757
55056.7185995,0.457808759113,0.0166113583181
55059.7103125,0.466429240599,0.0144225808460
55062.7020949,0.466035708058,0.0083059411543
55065.6939352,0.473156565091,0.0099366950941
55068.7162037,0.449448052134,0.0199630177598
55071.7113310,0.457408043336,0.0233366579946
55074.6998843,0.446436480282,0.0227996776930
55077.6885069,0.463655277511,0.0243466195538
55080.6816204,0.458711406689,0.0083608379405
55083.6756134,0.450248213170,0.0299006470890
55086.6685301,0.455195720454,0.0105309655494
55089.6589005,0.454865134814,0.0123281557243
55092.6501042,0.465490374046,0.0107119702962
55095.6430208,0.452121307376,0.0136019338301
55098.6333912,0.451342494507,0.0070636558934
55101.6246296,0.456131440959,0.0131845822211
55107.6094329,0.452356812738,0.0171257886717
55111.6170023,0.465567995064,0.0112585046787
55114.5912500,0.438927023138,0.0077061200242
55131.5407523,0.400473612570,0.0204598287923
55136.5307986,0.406692969168,0.0264769832459
55139.5202199,0.410425382705,0.0068765623629
55142.5107176,0.412779027467,0.0123958564605
55149.5026273,0.413718979485,0.0099953382926
55152.4846875,0.408267632833,0.0163118830033
55155.4765394,0.411668533200,0.0072795050281
55158.4683333,0.418239463970,0.0108265289841
55165.4506829,0.416366340076,0.0074618541695
55168.4566088,0.426457848861,0.0072013387956
55174.4246759,0.418018659979,0.0257670066278
55181.4248264,0.432277038774,0.0360108198625
55184.3973727,0.432857579554,0.0114260573341
55191.3781944,0.432539401122,0.0415642055316
55194.3698958,0.435713898357,0.0206341747641
55198.3590162,0.436041068570,0.0200077276530
55201.3509375,0.439569025789,0.0075366261521
55204.3466088,0.456394841631,0.0092946349696
55207.3267245,0.441624202392,0.0387456653451
55213.3123611,0.464418021512,0.0104235805274
55220.2914005,0.447246516427,0.0070575116142
55226.2817130,0.474734145710,0.0095674130609
55229.2667014,0.460476866426,0.0216564326063
55239.2395255,0.410377395950,0.0596909032803
55242.2358449,0.459649709198,0.0383853833363
55245.2233681,0.456034133708,0.0106944969030
55248.2345370,0.445650281966,0.0207214719994
55251.2146412,0.437778910437,0.0093294221102
55258.1976968,0.429328951469,0.0073973220521
55261.1994676,0.447668649879,0.0143752407313
55272.1455208,0.460764855757,0.0197723697042
55276.1320486,0.478853292771,0.0218228694975
55292.1289120,0.453445376867,0.0446388393721
55307.0737037,0.454250844136,0.0069281493155
55320.0580093,0.452096577375,0.0076139078170
55324.0259259,0.465093341718,0.0115750843056
55336.9930093,0.468627983628,0.0446630851311
55345.9498380,0.517423984853,0.0495326777959
55353.9601620,0.519885129026,0.0589810504458
55356.9328588,0.506905095046,0.0276326798682
55383.8541319,0.407284870325,0.0253972582209
55386.8381481,0.463651922524,0.0401939697929
55389.8320833,0.443897902118,0.0082681025032
55395.8206713,0.442677991520,0.0154798603998
55423.7770833,0.439839057452,0.0231521910509
55428.0147685,0.431493793196,0.0088870808049
55432.0043866,0.404088773423,0.0778612096539
55436.7275000,0.412949432190,0.0111368536818
55444.6996991,0.410108335391,0.0302619310068
55448.6981366,0.420927890472,0.0088791340965
55456.6756019,0.431348555413,0.0564359442122
55460.6697917,0.427989247765,0.0323036636170
55464.6437153,0.429407369959,0.0062665557791
55468.6338079,0.429560277143,0.0118799208018
55495.5591782,0.458792852733,0.0097665306617
55503.5370139,0.494227386619,0.0226000669313
55506.5061227,0.503360865572,0.0140836366389
55518.4727894,0.496205022070,0.0377375018591
55533.4294329,0.478059872615,0.0863309233257
55537.4047222,0.519195173202,0.0176731902480
55578.2858102,0.538489959634,0.0210495293908
55582.2786227,0.541541971810,0.0224273350350
55585.2666204,0.570124316183,0.0220943471799
55601.2285301,0.603983032143,0.0150082383844
55605.2324769,0.618986630635,0.0218191299394
55613.1930208,0.639410014335,0.0093141476185
55616.1821412,0.625978827891,0.0088978875780
55620.1855324,0.635898142585,0.0162152679733
55623.1685069,0.614979558502,0.0244014414383
55632.1454398,0.592945788643,0.0204282141137
55648.1084375,0.590176416227,0.0092440159284
55663.0878704,0.509583252569,0.1754920927970
55666.0670949,0.574023187670,0.0198746696660
55692.9929745,0.597031603155,0.0083063099162
55703.9579167,0.597000019765,0.0505190361000
55705.9550694,0.577973914582,0.0140073744127
55720.9003241,0.529488739048,0.0371664839434
55726.9040046,0.519170590740,0.0083117266587
55730.8803125,0.492233745056,0.0099795482246
55737.8672454,0.474514955469,0.0084755394525
55763.8164468,0.419982720772,0.0103200260791
55779.7789005,0.417759694016,0.0207340628060
55781.7628125,0.418568859977,0.0246225377059
55785.7525810,0.407230736025,0.0123905586897
55788.7534606,0.422154148819,0.0086421672725
55792.7411574,0.434123993916,0.0064964549368
55795.7178125,0.422755902739,0.0205505966936
55802.7258912,0.440843325692,0.0103010032539
55809.7094444,0.446757437800,0.0344310321952
55813.7021991,0.448380051209,0.0098739493859
55820.6671759,0.446921061223,0.0065117248311
55823.6751620,0.451910143876,0.0069613347021
55827.6707523,0.461595463540,0.0177599585659
55830.6634722,0.455683079137,0.0196988823667
55834.6427894,0.445821953271,0.0168741852158
55837.6322454,0.454430679293,0.0101981858058
55848.8802546,0.543880217561,0.0312007740369
55851.8732870,0.449421953433,0.0068823495045
55855.5909028,0.457584814185,0.0066308699380
55858.5848495,0.458954152590,0.0075681976846
55862.5668056,0.451837675195,0.0070663230747
55865.5572801,0.462677903035,0.0224018693981
55872.5369329,0.475084329777,0.0089949495258
55876.5141435,0.474360927034,0.0186171979078
55879.5154745,0.482267022696,0.0137484957302
55883.5143866,0.476127218157,0.0142024415946
55893.4834606,0.482675572992,0.0091886679204
55904.4525231,0.475672098628,0.0106821376180
55907.3973148,0.474487837167,0.0083448465424
55911.3893056,0.464691819566,0.0056797266765
55914.4363310,0.460506948527,0.0035581160351
55921.4217708,0.470051939168,0.0143498315024
55924.3946759,0.458748336491,0.0085757133261
55925.3994907,0.463634059313,0.0118678340191
55928.3296296,0.465474530613,0.0048754046327
55932.3724653,0.461660668291,0.0067408420249
55935.3251736,0.463818329987,0.0049216099491
55939.6106713,0.447927421572,0.0043939930961
55942.2982639,0.440353378181,0.0157532882419
55946.5987731,0.438067495566,0.0038340510237
55956.2581944,0.448806220066,0.0040113528434
55958.5655093,0.457342703143,0.0118895442616
55963.2510185,0.446086204462,0.0164046213319
55967.5432870,0.456325983658,0.0160216784727
55969.2327546,0.454286521668,0.0106708382438
55975.5161111,0.451831434647,0.0082283741935
55978.2112500,0.472318771535,0.0138040391393
55981.5392361,0.455277402858,0.0048186911493
55985.2374306,0.446036975569,0.0195184110480
55995.5011111,0.449218065811,0.0074912560269
56002.4777083,0.464647537984,0.0066080287311
56006.1457755,0.482398390352,0.0051647352006
56009.4606944,0.442698795458,0.0083545040177
56016.4321991,0.469735426212,0.0330718289229
56037.3860532,0.503925930833,0.0158096696281
56048.3231481,0.491242051494,0.0069074369358
56056.3128704,0.505714824584,0.0041035075555
56059.3181944,0.511160038290,0.0059436173628
56145.0820718,0.593822526403,0.0288845646472
56150.7642824,0.612375176962,0.0098444713714
56177.9862037,0.754491762376,0.0210155439790
56185.9732639,0.865544434472,0.0257778847743
56191.9828588,1.090782355360,0.0446172347032
56194.6316782,1.060878355070,0.0090244240011
